Frame,Frame Time,ymin,ylow,yavg,yhigh,ymax,umin,ulow,uavg,uhigh,umax,vmin,vlow,vavg,vhigh,vmax,vdif,udif,ydif,satmin,satlow,satavg,sathigh,satmax,huemed,hueavg,tout,vrep,brng,vbitdepth,ubitdepth,ybitdepth,psnr mse v,psnr mse u,psnr mse y,psnr psnr v,psnr psnr u,psnr psnr y,psnr mse avg,psnr psnr avg
505,16.81682,4,129,301.407,592,924,423,497,505.406,512,536,478,500,508.532,514,542,3.22222,4.77934,14.7113,0,2,8.93962,19,92,74,93.0376,0.026006,0,0.015666,10,10,10,17.45996,44.84742,2456.084,47.77708,43.68014,26.29508,1243.619,29.25064
506,16.85018,4,128,301.462,594,922,424,497,505.379,512,538,458,500,508.503,514,544,3.19594,4.71564,10.5167,0,2,8.97091,19,92,74,93.0538,0.0259,0,0.015712,10,10,10,17.68443,42.47958,2847.193,47.7216,43.91571,25.65334,1438.638,28.618
507,16.88355,4,129,301.109,593,917,389,497,505.29,512,533,478,500,508.467,514,548,3.17837,4.70489,10.7484,0,2,9.06752,19,128,74,92.1329,0.022419,0,0.015672,10,10,10,18.40213,45.85304,3645.794,47.54883,43.58383,24.57959,1838.961,27.55179
508,16.91692,4,129,300.483,593,927,422,497,505.175,512,541,420,501,508.551,514,547,3.18748,4.73358,11.7145,0,2,9.07271,19,94,74,91.2695,0.024626,0,0.015721,10,10,10,18.49353,43.63532,3053.24,47.52731,43.79913,25.3499,1542.152,28.31624
509,16.95028,4,130,300.439,593,930,425,496,504.932,512,533,475,501,508.722,514,546,3.2684,4.84781,9.98303,0,2,9.17076,19,93,75,90.6618,0.024949,0,0.015721,10,10,10,17.83304,44.57352,3184.103,47.68526,43.70674,25.16764,1607.653,28.13559
510,16.98365,4,129,300.1,592,933,423,496,504.583,512,536,478,501,508.612,514,543,3.23146,4.80629,11.4483,0,2,9.39515,20,94,73,87.8,0.025229,0,0.015718,10,10,10,18.14561,45.0863,3281.351,47.6098,43.65707,25.03699,1656.483,28.00564
511,17.01702,4,129,301.171,594,935,422,496,504.506,512,535,441,501,508.644,514,544,3.25186,4.86209,10.8766,0,2,9.50085,20,94,74,88.9619,0.024191,0,0.015704,10,10,10,18.97174,45.34731,3556.111,47.41644,43.632,24.68776,1794.135,27.65896
512,17.05038,4,128,301.809,596,914,425,496,504.725,512,536,480,501,508.747,514,578,3.28799,4.94615,10.5189,0,2,9.32832,20,92,75,91.4233,0.025829,0,0.015684,10,10,10,18.108,46.02354,3116.241,47.61881,43.56771,25.2612,1574.153,28.22704
513,17.08375,4,129,301.781,595,930,423,496,504.838,512,586,479,501,508.697,514,548,3.17976,4.83206,11.4965,0,2,9.24395,19,93,75,90.427,0.024151,0,0.015686,10,10,10,17.2182,45.25044,2052.124,47.83764,43.64129,27.07548,1041.679,30.02017
514,17.11712,4,129,301.131,592,932,424,496,504.621,512,529,478,501,508.638,514,546,3.216,4.82542,15.3112,0,2,9.41504,20,93,74,88.4844,0.023751,0,0.015698,10,10,10,18.2083,44.41655,2319.773,47.59482,43.72207,26.54306,1175.543,29.49513
515,17.15048,4,130,302.511,593,930,424,496,504.901,512,563,478,501,508.576,514,546,3.24718,4.89376,15.3393,0,2,9.24453,20,93,74,91.4468,0.024131,0,0.015681,10,10,10,18.03707,44.97434,3181.969,47.63585,43.66787,25.17055,1606.737,28.13807
516,17.18385,4,130,301.657,592,926,425,496,505.055,512,532,474,501,508.589,514,542,3.26557,4.9406,9.97261,0,2,9.14889,19,92,75,92.0705,0.024477,0,0.015686,10,10,10,17.71772,43.91088,3388.127,47.71344,43.77179,24.89792,1709.471,27.8689
517,17.21722,4,129,300.786,592,924,423,497,505.106,512,562,476,501,508.527,514,540,3.25919,4.86786,9.98771,0,2,9.09249,19,95,74,90.9861,0.024028,0,0.015666,10,10,10,17.83253,45.39035,3149.568,47.68538,43.62788,25.215,1590.589,28.18193
518,17.25058,4,128,300.02,591,914,422,497,505.095,512,561,478,501,508.629,514,541,3.19962,4.79045,9.76511,0,2,9.05509,19,94,75,91.8486,0.025063,0,0.015609,10,10,10,17.93248,43.6936,2706.834,47.66111,43.79334,25.8729,1368.824,28.83404
519,17.28395,4,128,299.326,590,925,422,497,505.378,512,541,426,501,508.64,514,541,3.22725,4.77158,10.8226,0,2,8.84031,18,94,75,93.125,0.025763,0,0.015661,10,10,10,18.203,43.26731,2779.725,47.59609,43.83592,25.75749,1405.23,28.72004
520,17.31732,4,128,298.883,588,927,425,498,505.535,512,550,480,502,508.791,514,541,3.21133,4.72659,11.4571,0,2,8.65206,18,91,75,94.5057,0.024486,0,0.015669,10,10,10,17.68888,43.85822,3154.231,47.72051,43.777,25.20858,1592.502,28.17671
521,17.35068,4,129,299.206,589,939,420,497,505.244,512,531,480,502,508.847,514,543,3.22778,4.8189,9.81064,0,2,8.83232,18,93,75,91.9843,0.023068,0,0.015609,10,10,10,17.12637,43.18743,3889.019,47.86086,43.84394,24.29911,1959.588,27.27587
522,17.38405,4,129,299.72,588,925,423,497,505.126,512,535,479,501,508.819,514,541,3.24114,4.84126,16.5121,0,2,8.97558,18,94,75,93.4103,0.023283,0,0.015638,10,10,10,17.80489,45.02852,3722.406,47.69212,43.66264,24.48928,1876.912,27.46307
523,17.41742,4,129,298.653,587,927,412,497,505.07,512,538,442,502,508.875,514,546,3.24088,4.81989,11.6699,0,2,8.95083,18,122,75,92.8275,0.024549,0,0.015689,10,10,10,17.6294,44.85847,2769.151,47.73514,43.67907,25.77405,1400.198,28.73562
524,17.45078,4,128,297.859,587,928,426,497,505.117,512,534,479,502,509.085,514,614,3.17737,4.79899,11.352,0,2,8.8062,18,102,77,93.2991,0.0253,0,0.015638,10,10,10,17.19371,43.07895,2589.154,47.84382,43.85486,26.06593,1309.645,29.02598
525,17.48415,4,128,298.2,588,941,428,496,504.621,512,534,478,502,509.037,514,541,3.19084,4.80094,11.316,0,2,9.21792,19,89,75,91.0458,0.025917,0,0.015701,10,10,10,16.98813,43.67748,2812.372,47.89606,43.79494,25.70679,1421.352,28.67049
526,17.51752,4,128,299.942,590,933,425,497,505.269,512,528,478,502,509.154,514,604,3.19801,4.84274,10.7748,0,2,8.69374,18,106,77,95.3697,0.025274,0,0.015669,10,10,10,17.37471,43.7008,2979.584,47.79834,43.79262,25.45596,1505.061,28.42197
527,17.55088,4,129,300.654,590,926,425,497,505.034,512,529,478,502,509.096,514,566,3.20138,4.82771,11.882,0,2,8.88811,18,92,75,92.8492,0.02514,0,0.015641,10,10,10,17.21151,42.21644,2516.819,47.83932,43.9427,26.18899,1273.267,29.14832
528,17.58425,4,131,298.94,583,930,426,497,505.163,512,533,480,502,509.156,514,543,3.18198,4.75465,29.8861,0,2,8.73014,18,91,77,93.5598,0.020705,0,0.015709,10,10,10,17.15831,42.89973,2079.792,47.85277,43.87297,27.01732,1054.91,29.96536
529,17.61762,4,130,298.722,584,927,428,497,505.343,512,534,479,502,509.211,514,544,3.17758,4.79789,17.6349,0,2,8.60998,18,89,78,95.36,0.0231,0,0.015686,10,10,10,16.56423,42.18708,2185.876,48.0058,43.94572,26.80126,1107.626,29.75358
530,17.65098,4,129,298.089,585,914,423,497,505.097,512,592,470,502,509.16,514,545,3.18556,4.80069,10.9869,0,2,8.78944,18,94,77,93.3533,0.022568,0,0.015758,10,10,10,16.98796,42.69936,3131.422,47.8961,43.8933,25.2401,1580.633,28.2092
531,17.68435,4,129,298.022,585,918,429,497,505.002,512,534,472,502,509.015,514,543,3.11199,4.67109,12.5218,0,2,8.85161,18,88,75,90.4696,0.020928,0,0.015755,10,10,10,17.25637,43.71664,3493.79,47.82802,43.79105,24.76455,1762.138,27.73711
532,17.71772,4,129,298.55,585,929,428,497,505.168,512,529,478,502,508.943,514,545,3.16938,4.76976,14.1337,0,2,8.81239,18,90,75,92.6469,0.021371,0,0.015724,10,10,10,17.38527,43.4958,3646.626,47.7957,43.81304,24.5786,1838.534,27.5528
533,17.75108,4,130,299.732,587,927,428,496,504.909,512,536,479,502,508.799,514,550,3.23653,4.87297,13.6691,0,2,9.11621,19,87,75,91.5367,0.023505,0,0.015632,10,10,10,17.79022,43.7524,3051.635,47.6957,43.7875,25.35219,1541.203,28.31891
534,17.78445,4,130,300.465,588,926,430,496,504.633,512,533,480,502,508.89,514,543,3.25924,4.83153,13.461,0,2,9.23943,19,87,75,90.2195,0.023828,0,0.015758,10,10,10,17.45677,42.35063,3033.999,47.77787,43.92891,25.37736,1531.951,28.34506
535,17.81782,4,130,299.976,588,933,428,496,504.729,512,536,480,501,508.778,514,541,3.25494,4.88962,14.1477,0,2,9.20399,19,89,75,89.8166,0.021048,0,0.015695,10,10,10,17.55477,42.95406,3600.188,47.75356,43.86747,24.63426,1815.221,27.60822
536,17.85118,4,130,300.204,588,916,425,496,504.788,512,529,480,502,508.886,514,544,3.18967,4.86443,14.9316,0,2,9.12462,19,92,75,91.1368,0.021239,0,0.015661,10,10,10,17.51554,45.19287,3638.553,47.76328,43.64681,24.58823,1834.953,27.56126
537,17.88455,4,128,299.648,587,925,428,497,505.166,512,531,480,502,508.835,514,545,3.17652,4.74121,13.4358,0,2,8.8986,19,88,75,92.4599,0.023422,0,0.015684,10,10,10,16.99389,42.56312,1861.61,47.89459,43.90718,27.49863,945.6945,30.44
538,17.91792,4,129,299.079,586,929,425,497,505.314,512,531,478,502,508.782,514,555,3.21616,4.81912,15.2701,0,2,8.80754,18,92,75,93.2617,0.022428,0,0.015664,10,10,10,16.7781,42.23155,2681.176,47.95009,43.94114,25.91426,1355.34,28.87703
539,17.95128,4,128,296.465,582,929,416,498,505.434,512,535,474,501,508.716,514,565,3.21099,4.75279,11.9336,0,2,8.76684,18,109,75,92.564,0.022814,0,0.015695,10,10,10,18.23159,42.84817,3536.638,47.58927,43.87819,24.71161,1783.589,27.68457
540,17.98465,4,129,298.054,586,923,422,498,505.769,512,529,475,501,508.82,514,546,3.22507,4.68984,13.2815,0,2,8.49007,18,94,75,94.9886,0.021816,0,0.015738,10,10,10,17.89351,41.15291,3708.153,47.67056,44.05351,24.50594,1868.838,27.4818
541,18.01802,4,129,298.54,587,933,425,498,505.345,512,533,480,501,508.716,514,540,3.23719,4.70374,14.2819,0,2,8.78893,18,92,74,91.0794,0.022234,0,0.015769,10,10,10,18.11191,41.99297,3644.938,47.61787,43.96575,24.58061,1837.495,27.55525
542,18.05138,4,127,297.559,585,925,432,497,505.301,512,539,478,502,508.828,514,541,3.25604,4.79175,12.6385,0,2,8.78572,18,84,75,92.6596,0.025986,0,0.015749,10,10,10,16.71408,41.43203,2454.165,47.96669,44.02415,26.29848,1241.619,29.25763
543,18.08475,4,128,297.47,583,921,430,497,505.226,512,534,478,502,508.796,514,559,3.21387,4.83257,12.6453,0,2,8.90308,18,87,75,92.3985,0.024943,0,0.015789,10,10,10,17.81442,42.35642,2264.035,47.6898,43.92832,26.64868,1147.06,29.60165
544,18.11812,4,128,297.74,584,928,423,496,505.018,512,538,468,502,508.858,514,540,3.2218,4.83272,12.3704,0,2,8.9464,19,93,74,90.5721,0.022754,0,0.015749,10,10,10,17.5005,42.54721,3540.435,47.76701,43.9088,24.70695,1785.229,27.68057
545,18.15148,4,129,298.775,586,927,387,497,505.202,512,536,464,502,508.737,514,542,3.19137,4.76828,13.8586,0,2,8.86745,18,133,74,91.0874,0.023111,0,0.015738,10,10,10,18.08201,42.57303,3690.574,47.62505,43.90617,24.52657,1860.451,27.50133
546,18.18485,4,129,299.488,588,929,428,497,504.885,512,527,477,501,508.561,514,542,3.23743,4.79631,12.043,0,2,9.16622,19,89,72,88.6681,0.023214,0,0.015744,10,10,10,18.38825,43.98309,3585.786,47.55211,43.76466,24.65167,1808.486,27.62436
547,18.21822,4,128,297.909,585,916,424,497,505.353,512,550,470,501,508.587,514,540,3.21422,4.77966,11.101,0,2,8.84478,18,91,73,91.4545,0.025011,0,0.015755,10,10,10,17.93374,42.19132,2684.217,47.6608,43.94528,25.90934,1357.14,28.87127
548,18.25158,4,129,295.961,579,916,423,498,505.395,512,529,480,502,508.773,514,540,3.1402,4.62807,19.7162,0,2,8.68471,18,93,74,91.9706,0.01865,0,0.015807,10,10,10,16.80313,40.71397,1163.31,47.94361,44.10008,29.54056,596.0341,32.4448
549,18.28495,4,129,295.175,578,920,425,497,505.213,512,545,450,501,508.683,514,543,3.15767,4.69935,18.332,0,2,8.87648,18,90,74,90.6148,0.022868,0,0.015752,10,10,10,17.58432,41.52666,2142.798,47.74626,44.01424,26.8877,1086.177,29.83851
550,18.31832,4,129,296.128,580,925,422,497,505.299,512,533,480,502,508.767,514,540,3.17385,4.69672,12.7825,0,2,8.79316,18,93,75,92.7095,0.023351,0,0.015809,10,10,10,16.64097,43.86337,2800.555,47.98573,43.77649,25.72507,1415.404,28.68871
551,18.35169,4,129,296.902,582,927,424,498,505.458,512,552,476,501,508.57,514,559,3.1954,4.72194,12.2446,0,2,8.73426,18,90,71,90.6859,0.024074,0,0.015804,10,10,10,18.19833,43.91306,3030.971,47.5972,43.77158,25.3817,1531.013,28.34772
552,18.38505,4,129,296.747,582,927,428,497,505.399,512,528,478,502,508.719,514,543,3.23977,4.73873,12.6126,0,2,8.73233,18,89,74,92.017,0.02458,0,0.015801,10,10,10,17.6398,44.08584,2877.808,47.73257,43.75452,25.6069,1454.335,28.57087
553,18.41842,4,130,298.23,582,918,423,496,504.879,512,534,480,500,508.289,514,545,3.22966,4.77804,15.7457,0,2,9.32669,20,92,71,89.0294,0.02408,0,0.015804,10,10,10,17.78593,43.24999,2122.263,47.69675,43.83765,26.92952,1076.391,29.87781
554,18.45179,4,129,297.118,582,915,422,496,504.933,512,531,474,501,508.452,514,544,3.19699,4.78854,11.439,0,2,9.17706,19,94,71,88.5147,0.020836,0,0.015832,10,10,10,17.55573,45.85738,3254.15,47.75332,43.58342,25.07314,1642.928,28.04133
555,18.48515,4,130,297.464,582,912,422,496,504.566,512,551,476,501,508.511,514,543,3.20661,4.85361,14.448,0,2,9.47749,20,93,74,88.7969,0.019022,0,0.015801,10,10,10,17.39746,46.37701,3596.031,47.79265,43.53449,24.63928,1813.959,27.61124
556,18.51852,4,130,297.824,583,923,393,496,504.89,512,538,474,501,508.623,514,595,3.25415,4.89916,13.4791,0,2,9.12416,19,145,72,88.9698,0.023248,0,0.015855,10,10,10,18.1342,44.35981,2965.55,47.61253,43.72762,25.47646,1498.399,28.44124
557,18.55189,4,129,296.025,580,930,425,496,504.788,512,532,475,501,508.532,514,540,3.22487,4.81064,10.355,0,2,9.21999,20,92,72,88.4574,0.024903,0,0.015801,10,10,10,17.51854,42.99529,3080.613,47.76254,43.8633,25.31114,1555.435,28.27899
558,18.58525,4,129,296.225,582,928,423,497,505.199,512,534,480,501,508.574,514,591,3.23701,4.8171,12.2345,0,2,8.92367,18,102,72,89.7858,0.024711,0,0.015835,10,10,10,18.05073,44.89013,3039.161,47.63257,43.67601,25.36998,1535.315,28.33554
559,18.61862,4,128,296.406,581,915,423,497,505.104,512,534,475,502,508.683,514,543,3.18817,4.73924,12.8198,0,2,8.94782,19,93,74,91.1745,0.0242,0,0.015852,10,10,10,17.57999,43.77101,2798.087,47.74733,43.78565,25.7289,1414.381,28.69185
560,18.65199,4,129,297.135,583,918,423,496,504.893,512,528,478,501,508.544,514,537,3.23122,4.77698,16.3344,0,2,9.11563,19,92,72,88.1558,0.017387,0,0.015807,10,10,10,17.84976,45.27474,4103.744,47.68119,43.63895,24.06571,2067.653,27.04274
561,18.68535,4,128,297.386,585,925,425,497,505.243,512,536,474,501,508.588,514,539,3.18252,4.73844,15.0459,0,2,8.91742,19,92,74,92.2674,0.022834,0,0.015892,10,10,10,17.53117,42.65918,2655.334,47.7594,43.89739,25.95632,1342.714,28.91768
562,18.71872,4,128,296.384,582,921,426,497,505.08,512,532,478,501,508.55,514,537,3.14929,4.68471,11.8801,0,2,9.02261,19,92,73,89.8711,0.023705,0,0.015844,10,10,10,17.4235,41.6496,2076.475,47.78616,44.0014,27.02424,1053.006,29.9732
563,18.75209,4,129,295.733,580,927,424,497,505.416,512,529,478,502,508.655,514,538,3.16805,4.76141,16.0159,0,2,8.74429,18,93,74,92.1265,0.024046,0,0.015841,10,10,10,17.84758,43.74219,3030.038,47.68172,43.78851,25.38303,1530.417,28.34942
564,18.78545,4,129,296.211,582,925,425,496,504.949,512,542,458,501,508.509,514,539,3.16891,4.73391,9.77452,0,2,9.17522,20,92,74,90.1363,0.024068,0,0.015864,10,10,10,17.49258,45.14479,3464.495,47.76897,43.65144,24.80111,1747.907,27.77233
565,18.81882,4,128,296.737,583,927,428,496,504.622,512,528,474,501,508.446,514,540,3.20018,4.73927,10.3911,0,2,9.41691,20,88,73,88.6235,0.024789,0,0.015821,10,10,10,18.30192,43.70217,3358.392,47.57255,43.79248,24.9362,1694.697,27.90659
566,18.85219,4,127,295.538,581,925,424,496,504.612,512,538,470,501,508.6,514,539,3.21214,4.85713,10.1181,0,2,9.35235,20,93,74,88.3528,0.026603,0,0.015838,10,10,10,17.61262,45.40609,2656.669,47.73927,43.62637,25.95414,1344.089,28.91323
567,18.88555,4,127,295.145,580,917,423,496,504.626,512,541,477,501,508.521,514,548,3.23257,4.85963,11.059,0,2,9.33084,20,93,71,87.6226,0.02532,0,0.015832,10,10,10,17.49402,45.92995,2250.078,47.76862,43.57655,26.67554,1140.895,29.62506
568,18.91892,4,128,295.589,581,924,425,496,504.506,512,607,448,502,508.586,514,535,3.21281,4.84268,11.1234,0,2,9.379,20,111,72,87.7986,0.022917,0,0.015858,10,10,10,17.29466,45.80984,3178.925,47.81839,43.58793,25.17471,1605.239,28.14212
569,18.95229,4,128,296.696,583,928,425,496,504.386,512,528,480,502,508.66,514,541,3.17462,4.83541,9.70829,0,2,9.46537,20,92,74,88.3698,0.024446,0,0.015861,10,10,10,17.82947,46.97574,3165.597,47.68613,43.47878,25.19296,1599,28.15903
570,18.98565,4,128,296.412,582,926,425,496,504.649,512,535,480,502,508.854,514,538,3.22187,4.86836,10.0636,0,2,9.21686,20,92,75,90.4801,0.025354,0,0.015884,10,10,10,16.5674,46.82358,3284.264,48.00497,43.49287,25.03313,1657.98,28.00172
571,19.01902,4,128,296.031,581,918,424,496,504.496,512,529,479,502,508.97,514,562,3.16261,4.82646,10.1541,0,2,9.28354,20,91,75,90.5963,0.025592,0,0.015907,10,10,10,17.37602,46.48274,2748.828,47.79801,43.5246,25.80604,1390.379,28.76618
572,19.05239,4,128,294.75,578,922,425,496,504.461,512,533,476,502,509.051,514,541,3.15225,4.81868,14.703,0,2,9.25424,20,92,75,90.5638,0.024508,0,0.015858,10,10,10,16.75494,44.17696,1970.19,47.95609,43.74556,27.25243,1000.328,30.19609
573,19.08575,4,128,295.577,578,911,428,495,504.327,512,533,476,502,508.996,514,539,3.15124,4.833,12.3429,0,2,9.35499,20,88,75,90.2359,0.02496,0,0.015909,10,10,10,16.75097,44.47099,2499.08,47.95711,43.71674,26.21971,1264.846,29.17714
574,19.11912,4,128,296.154,580,918,425,496,504.841,512,529,478,502,509.014,514,538,3.19476,4.89168,10.4866,0,2,8.97366,19,92,75,91.5068,0.024334,0,0.015895,10,10,10,16.7115,43.34315,2759.028,47.96736,43.82831,25.78995,1394.528,28.75324
575,19.15249,4,128,295.507,580,935,424,496,504.522,512,553,479,502,508.864,514,539,3.07591,4.65265,9.36756,0,2,9.25943,20,92,75,89.1691,0.025109,0,0.015884,10,10,10,16.68098,44.93418,2878.012,47.9753,43.67175,25.60659,1454.41,28.57064
576,19.18585,4,128,295.71,580,930,425,496,504.696,512,528,478,502,508.953,514,543,3.05959,4.72601,10.4736,0,2,9.07467,19,93,75,90.5081,0.024826,0,0.015887,10,10,10,16.34528,43.58185,3034.827,48.06359,43.80446,25.37617,1532.396,28.3438
577,19.21922,4,128,294.738,578,931,408,496,504.43,512,549,476,502,508.75,514,541,3.14035,4.84396,11.5223,0,2,9.37504,20,109,74,88.507,0.024228,0,0.015844,10,10,10,17.23669,45.16332,2746.066,47.83297,43.64965,25.8104,1388.633,28.77164
578,19.25259,4,127,294.946,579,930,422,496,504.456,512,575,455,502,508.771,514,537,3.15857,4.75194,9.72398,0,2,9.37334,20,93,74,88.7393,0.024534,0,0.015835,10,10,10,17.62795,44.50741,2844.296,47.7355,43.71319,25.65776,1437.682,28.62088
579,19.28595,4,127,295.052,579,928,424,495,504.407,512,532,480,502,508.796,514,542,3.20023,4.81089,11.3788,0,2,9.41788,20,91,74,89.4521,0.024874,0,0.015841,10,10,10,17.43018,45.60144,3296.341,47.78449,43.60773,25.01719,1663.929,27.98617
580,19.31932,4,128,295.464,580,924,423,496,504.707,512,586,476,502,508.868,514,620,3.21357,4.87488,10.7911,0,2,9.18453,20,129,75,91.248,0.02598,0,0.015861,10,10,10,17.912,46.844,2652.371,47.66607,43.49097,25.96117,1342.374,28.91878
581,19.35269,4,128,295.694,580,919,425,496,504.769,512,527,480,502,508.969,514,538,3.2236,4.85923,10.0854,0,2,9.09838,20,92,75,92.4436,0.025,0,0.015849,10,10,10,17.7916,45.95254,2800.414,47.69536,43.57442,25.72529,1416.143,28.68644
582,19.38605,4,128,295.761,580,923,428,496,504.823,512,544,480,502,509.025,514,541,3.17094,4.76618,11.1205,0,2,9.01808,19,89,75,91.464,0.024637,0,0.015889,10,10,10,17.44704,43.26828,3308.294,47.7803,43.83582,25.00147,1669.326,27.9721
583,19.41942,4,128,295.38,580,927,426,496,504.945,512,538,465,502,509.079,514,538,3.17491,4.66344,12.337,0,2,8.90497,19,91,75,92.9886,0.024177,0,0.015869,10,10,10,17.53349,42.88883,3504.274,47.75883,43.87407,24.75153,1767.243,27.72455
584,19.45279,4,127,296.121,581,924,425,496,505.005,512,581,418,502,508.856,514,542,3.1594,4.71133,10.5056,0,2,8.91419,19,116,75,91.6552,0.026243,0,0.015832,10,10,10,17.18342,41.79174,2902.287,47.84642,43.98661,25.57011,1465.887,28.53651
585,19.48615,4,127,295.512,579,910,428,497,505.374,512,557,480,502,508.935,514,542,3.14832,4.72453,12.115,0,2,8.62136,18,89,75,93.2795,0.024763,0,0.015858,10,10,10,17.05725,41.8994,2102.831,47.87842,43.97543,26.96947,1066.155,29.91931
586,19.51952,4,128,294.75,575,919,422,497,505.333,512,580,480,502,508.863,514,576,3.14229,4.6523,15.867,0,2,8.67218,18,93,74,92.0678,0.022377,0,0.015864,10,10,10,16.50676,42.32601,1479.094,48.0209,43.93144,28.49756,754.2549,31.42233
587,19.55289,4,129,295.761,576,932,422,497,505.15,512,530,476,502,508.829,514,541,3.17554,4.71643,20.1141,0,2,8.82665,18,93,74,91.6293,0.022617,0,0.015901,10,10,10,17.32105,43.38803,2757.794,47.81177,43.82381,25.7919,1394.074,28.75465
588,19.58625,4,129,295.716,577,934,425,497,505.1,512,529,480,502,509.065,514,541,3.21838,4.76059,10.1229,0,2,8.79413,18,92,75,92.1186,0.024108,0,0.015909,10,10,10,17.27794,43.38604,3139.679,47.82259,43.82401,25.22866,1585.006,28.19721
589,19.61962,4,128,294.228,576,927,428,496,504.82,512,555,478,502,508.895,514,541,3.16359,4.72103,9.9297,0,2,9.03759,18,88,74,89.423,0.02446,0,0.015841,10,10,10,17.8887,45.65553,2931.825,47.67173,43.60258,25.52613,1481.799,28.48962
590,19.65299,4,129,295.005,576,921,424,496,504.739,512,532,424,502,509.059,514,541,3.22198,4.81468,15.163,0,2,9.02139,19,116,75,90.5841,0.023117,0,0.015849,10,10,10,16.91762,45.48024,1791.443,47.91412,43.61929,27.66548,911.3212,30.6008
591,19.68635,4,129,295.459,576,912,424,496,504.76,512,533,479,502,509.006,514,540,3.17007,4.81531,13.4269,0,2,9.06478,19,91,75,91.3753,0.023883,0,0.015864,10,10,10,17.42494,45.25282,2128.24,47.7858,43.64106,26.91731,1079.789,29.86412
592,19.71972,4,128,295.421,577,922,428,496,505.006,512,529,478,502,508.937,514,540,3.19628,4.89586,10.215,0,2,8.90313,19,88,75,91.6324,0.02344,0,0.015844,10,10,10,16.30814,42.59105,3040.572,48.07347,43.90433,25.36796,1535.011,28.3364
593,19.75309,4,128,295.844,578,930,425,497,505.267,512,574,479,502,508.956,514,565,3.14222,4.75342,10.5713,0,2,8.69254,18,92,75,92.3362,0.022748,0,0.015889,10,10,10,17.44158,43.01662,3509.856,47.78165,43.86115,24.74462,1770.042,27.71768
594,19.78645,4,129,297.806,582,930,428,496,504.83,512,539,448,502,508.926,514,542,3.1449,4.74258,12.0842,0,2,9.05159,19,89,75,90.9084,0.023934,0,0.015852,10,10,10,17.08242,45.54693,3223.639,47.87202,43.61292,25.11405,1627.477,28.08237
595,19.81982,4,129,297.142,580,931,423,496,504.586,512,533,478,502,508.917,514,540,3.12984,4.74693,12.8627,0,2,9.2205,19,93,75,89.5333,0.024457,0,0.015872,10,10,10,16.81424,44.50341,2544.489,47.94074,43.71358,26.14151,1287.574,29.09979
