,Frame Time,ubitdepth,ymin,ylow,yavg,yhigh,ymax,umin,ulow,uavg,uhigh,umax,vmin,vlow,vavg,vhigh,vmax,satmin,satlow,satavg,sathigh,satmax,huemed,hueavg,ydif,udif,vdif,ybitdepth,vbitdepth
932,31.064,10.0,4.0,76.0,190.598,470.0,1019.0,114.0,518.0,563.399,621.0,765.0,352.0,464.0,492.063,514.0,756.0,0.0,15.0,59.9062,118.0,401.0,289.0,278.256,17.0611,17.0331,12.2289,10.0,10.0
933,31.098,10.0,4.0,74.0,188.848,468.0,1019.0,114.0,518.0,563.255,621.0,755.0,350.0,465.0,492.699,514.0,803.0,0.0,15.0,59.5546,118.0,399.0,288.0,277.013,16.9777,16.981,12.1831,10.0,10.0
934,31.131,10.0,4.0,74.0,189.82,469.0,1019.0,82.0,519.0,563.611,622.0,741.0,362.0,465.0,492.786,514.0,652.0,0.0,15.0,59.6896,119.0,434.0,288.0,277.592,14.1208,16.6027,12.1807,10.0,10.0
935,31.164,10.0,4.0,75.0,190.127,469.0,1019.0,94.0,518.0,563.219,621.0,788.0,359.0,465.0,492.468,514.0,654.0,0.0,15.0,59.6824,119.0,420.0,289.0,277.477,17.2782,16.7358,12.3429,10.0,10.0
936,31.198,10.0,4.0,76.0,190.45,469.0,1019.0,128.0,519.0,563.638,621.0,756.0,341.0,465.0,492.732,514.0,670.0,0.0,15.0,59.7022,118.0,386.0,288.0,277.694,15.2373,16.4956,12.2194,10.0,10.0
937,31.231,10.0,4.0,75.0,189.083,467.0,1019.0,118.0,518.0,563.792,622.0,810.0,358.0,465.0,492.757,514.0,758.0,0.0,15.0,60.0148,119.0,394.0,288.0,277.368,18.0876,16.6445,12.1259,10.0,10.0
938,31.265,10.0,4.0,75.0,189.377,468.0,1019.0,96.0,518.0,563.529,621.0,765.0,358.0,464.0,492.519,514.0,732.0,0.0,15.0,59.7418,119.0,420.0,288.0,277.469,16.902,16.8458,12.0601,10.0,10.0
939,31.298,10.0,4.0,74.0,189.089,468.0,1019.0,95.0,518.0,563.749,622.0,891.0,358.0,465.0,492.577,514.0,722.0,0.0,15.0,60.0644,119.0,420.0,288.0,277.767,14.2978,16.56,12.047,10.0,10.0
940,31.331,10.0,4.0,74.0,188.9,468.0,1019.0,128.0,518.0,563.818,622.0,777.0,372.0,465.0,492.533,514.0,660.0,0.0,15.0,60.0231,120.0,388.0,288.0,277.498,16.4041,16.812,12.1481,10.0,10.0
941,31.365,10.0,4.0,74.0,189.388,470.0,1019.0,115.0,518.0,563.703,621.0,764.0,332.0,465.0,492.862,514.0,672.0,0.0,15.0,59.8966,119.0,399.0,288.0,277.132,14.491,16.7578,12.0886,10.0,10.0
942,31.398,10.0,4.0,74.0,188.341,467.0,1019.0,107.0,518.0,563.712,622.0,766.0,348.0,465.0,492.521,514.0,621.0,0.0,15.0,59.825,119.0,409.0,289.0,277.609,19.0007,16.6786,12.104,10.0,10.0
943,31.431,10.0,4.0,76.0,190.567,470.0,1019.0,108.0,518.0,563.793,621.0,784.0,362.0,464.0,492.738,514.0,639.0,0.0,15.0,60.0169,119.0,407.0,288.0,277.093,17.3994,16.687,12.0811,10.0,10.0
944,31.465,10.0,4.0,75.0,189.373,469.0,1019.0,102.0,518.0,563.74,621.0,792.0,362.0,465.0,492.99,515.0,641.0,0.0,15.0,59.774,119.0,412.0,288.0,277.207,14.6036,16.7569,12.1975,10.0,10.0
945,31.498,10.0,4.0,75.0,189.142,469.0,1019.0,118.0,517.0,563.333,621.0,770.0,354.0,464.0,492.185,514.0,658.0,0.0,15.0,59.8319,119.0,394.0,289.0,277.49,16.9807,16.8608,12.2288,10.0,10.0
946,31.532,10.0,4.0,75.0,190.006,470.0,1019.0,120.0,518.0,563.672,621.0,763.0,362.0,464.0,492.724,514.0,639.0,0.0,15.0,59.8653,119.0,397.0,288.0,276.823,14.8929,16.9094,12.3114,10.0,10.0
947,31.565,10.0,4.0,75.0,189.012,468.0,1019.0,124.0,517.0,562.789,621.0,739.0,372.0,464.0,492.421,514.0,656.0,0.0,15.0,59.3093,118.0,391.0,289.0,276.999,15.8957,16.9334,12.3303,10.0,10.0
948,31.598,10.0,4.0,76.0,189.557,468.0,1019.0,127.0,517.0,562.953,621.0,752.0,368.0,465.0,492.713,514.0,650.0,0.0,14.0,59.2183,119.0,388.0,288.0,277.066,16.3649,16.7043,12.1318,10.0,10.0
949,31.632,10.0,4.0,75.0,189.575,469.0,1019.0,118.0,517.0,563.089,621.0,741.0,361.0,464.0,492.692,514.0,655.0,0.0,15.0,59.4338,119.0,394.0,288.0,276.919,14.5362,16.8908,12.206,10.0,10.0
950,31.665,10.0,4.0,74.0,189.215,469.0,1019.0,108.0,517.0,563.191,622.0,770.0,334.0,464.0,492.29,514.0,663.0,0.0,15.0,59.4911,119.0,406.0,289.0,277.662,16.2624,16.8936,12.3005,10.0,10.0
951,31.698,10.0,4.0,75.0,190.135,471.0,1019.0,71.0,517.0,562.75,621.0,784.0,370.0,465.0,492.639,514.0,653.0,0.0,14.0,59.1385,118.0,446.0,289.0,277.257,14.3173,16.9057,12.206,10.0,10.0
952,31.732,10.0,4.0,75.0,188.935,468.0,1019.0,124.0,517.0,562.838,621.0,795.0,370.0,465.0,492.67,514.0,650.0,0.0,14.0,58.9889,118.0,394.0,289.0,277.014,16.3079,16.8132,12.0983,10.0,10.0
953,31.765,10.0,4.0,75.0,189.394,469.0,1019.0,128.0,517.0,562.621,621.0,754.0,374.0,465.0,492.982,514.0,660.0,0.0,14.0,58.7437,118.0,388.0,288.0,276.616,16.6135,16.6839,12.0337,10.0,10.0
954,31.798,10.0,4.0,74.0,189.281,469.0,1019.0,60.0,517.0,562.9,621.0,756.0,354.0,465.0,492.924,515.0,658.0,0.0,14.0,59.0869,119.0,459.0,288.0,276.483,14.5366,16.7484,12.136,10.0,10.0
955,31.832,10.0,4.0,75.0,189.31,469.0,1019.0,122.0,517.0,562.837,621.0,770.0,360.0,465.0,492.716,514.0,654.0,0.0,15.0,59.1548,119.0,393.0,289.0,277.407,17.8707,16.6883,12.1919,10.0,10.0
956,31.865,10.0,4.0,76.0,189.824,470.0,1019.0,114.0,517.0,562.964,621.0,778.0,354.0,465.0,492.857,514.0,657.0,0.0,14.0,59.081,118.0,402.0,288.0,276.771,15.4886,16.4717,12.1351,10.0,10.0
957,31.899,10.0,4.0,73.0,187.347,465.0,1019.0,104.0,517.0,563.111,621.0,757.0,334.0,464.0,492.436,514.0,663.0,0.0,15.0,59.461,119.0,409.0,289.0,277.015,19.5501,16.7166,12.1272,10.0,10.0
958,31.932,10.0,4.0,75.0,188.861,468.0,1019.0,99.0,517.0,562.995,621.0,747.0,366.0,464.0,492.521,514.0,664.0,0.0,15.0,59.3021,118.0,415.0,289.0,277.193,16.4517,16.6699,12.2314,10.0,10.0
959,31.965,10.0,4.0,74.0,188.823,469.0,1019.0,118.0,517.0,562.64,620.0,762.0,352.0,465.0,492.83,514.0,653.0,0.0,15.0,59.0023,118.0,396.0,288.0,276.411,14.7049,16.704,12.2283,10.0,10.0
960,31.999,10.0,4.0,75.0,189.429,470.0,1019.0,124.0,517.0,562.384,620.0,744.0,342.0,464.0,492.281,514.0,649.0,0.0,15.0,58.8288,118.0,392.0,289.0,277.159,17.783,16.7533,12.2057,10.0,10.0
961,32.032,10.0,4.0,76.0,190.573,471.0,1019.0,116.0,517.0,562.731,621.0,795.0,362.0,464.0,492.635,514.0,654.0,0.0,15.0,59.1508,118.0,398.0,289.0,277.253,15.6434,16.7328,12.2289,10.0,10.0
962,32.065,10.0,4.0,75.0,189.435,470.0,1019.0,85.0,517.0,562.863,621.0,746.0,359.0,465.0,492.638,514.0,648.0,0.0,14.0,59.1326,119.0,433.0,289.0,276.721,16.7802,16.7217,12.0809,10.0,10.0
963,32.099,10.0,4.0,75.0,190.092,471.0,1019.0,97.0,517.0,563.176,621.0,755.0,366.0,463.0,492.237,514.0,688.0,0.0,15.0,59.6602,119.0,415.0,289.0,277.195,16.512,16.7068,12.143,10.0,10.0
964,32.132,10.0,4.0,74.0,189.625,471.0,1019.0,119.0,517.0,563.323,621.0,769.0,368.0,464.0,492.599,514.0,656.0,0.0,15.0,59.4948,119.0,397.0,289.0,277.231,14.7647,16.6673,12.18,10.0,10.0
965,32.165,10.0,4.0,74.0,188.905,469.0,1019.0,96.0,518.0,563.352,621.0,780.0,358.0,463.0,491.948,514.0,694.0,0.0,15.0,59.9511,119.0,416.0,289.0,277.768,16.6779,16.7402,12.2864,10.0,10.0
966,32.199,10.0,4.0,75.0,189.912,471.0,1019.0,88.0,518.0,563.312,621.0,778.0,359.0,464.0,492.429,514.0,721.0,0.0,15.0,59.5594,119.0,428.0,289.0,277.301,14.5589,16.6377,12.1885,10.0,10.0
967,32.232,10.0,4.0,73.0,187.904,467.0,1019.0,92.0,517.0,563.106,622.0,746.0,365.0,463.0,492.204,514.0,793.0,0.0,15.0,59.6129,119.0,423.0,289.0,277.48,19.0889,16.7703,12.2587,10.0,10.0
968,32.266,10.0,4.0,74.0,188.645,469.0,1019.0,120.0,517.0,563.202,621.0,771.0,362.0,464.0,492.258,514.0,819.0,0.0,15.0,59.4561,119.0,396.0,289.0,277.371,16.8421,16.7606,12.1103,10.0,10.0
969,32.299,10.0,4.0,73.0,188.595,469.0,1019.0,116.0,518.0,563.396,622.0,762.0,376.0,463.0,492.223,514.0,786.0,0.0,15.0,59.7772,120.0,396.0,289.0,277.851,13.9415,16.7091,12.1662,10.0,10.0
970,32.332,10.0,4.0,73.0,187.98,468.0,1019.0,86.0,517.0,563.1,621.0,771.0,350.0,464.0,491.983,513.0,794.0,0.0,15.0,59.4717,119.0,431.0,289.0,277.672,15.5117,16.8353,11.9719,10.0,10.0
971,32.366,10.0,4.0,74.0,188.803,469.0,1019.0,130.0,517.0,563.401,622.0,786.0,368.0,464.0,492.181,514.0,795.0,0.0,15.0,59.8459,119.0,386.0,289.0,277.576,14.4281,16.6009,12.0145,10.0,10.0
972,32.399,10.0,4.0,73.0,187.48,467.0,1019.0,118.0,517.0,562.817,621.0,764.0,365.0,463.0,492.234,514.0,827.0,0.0,14.0,59.1577,119.0,398.0,289.0,277.631,17.737,16.57,12.144,10.0,10.0
973,32.432,10.0,4.0,74.0,188.526,468.0,1019.0,102.0,517.0,563.316,622.0,747.0,360.0,464.0,492.509,514.0,650.0,0.0,15.0,59.6165,119.0,421.0,289.0,277.283,16.5522,16.7718,12.2064,10.0,10.0
974,32.466,10.0,4.0,73.0,188.218,469.0,1019.0,90.0,517.0,563.437,622.0,767.0,344.0,464.0,492.63,514.0,736.0,0.0,15.0,59.5471,120.0,429.0,288.0,276.993,14.8103,16.7606,12.2338,10.0,10.0
975,32.499,10.0,4.0,73.0,188.304,469.0,1019.0,99.0,517.0,563.214,622.0,762.0,348.0,463.0,492.217,514.0,667.0,0.0,15.0,59.6677,120.0,415.0,289.0,276.797,16.4168,16.8386,12.1261,10.0,10.0
976,32.533,10.0,4.0,74.0,189.353,471.0,1019.0,120.0,517.0,563.354,621.0,767.0,361.0,463.0,492.467,514.0,758.0,0.0,15.0,59.4934,119.0,396.0,289.0,276.982,14.605,16.7894,12.2312,10.0,10.0
977,32.566,10.0,4.0,74.0,188.867,469.0,1019.0,110.0,517.0,562.95,621.0,755.0,377.0,464.0,492.616,514.0,765.0,0.0,15.0,59.2175,119.0,404.0,289.0,277.125,16.3436,16.6035,12.1557,10.0,10.0
978,32.599,10.0,4.0,75.0,189.078,469.0,1019.0,106.0,517.0,562.783,621.0,770.0,358.0,465.0,492.8,514.0,707.0,0.0,14.0,58.9299,118.0,411.0,289.0,277.082,17.3474,16.5369,12.0412,10.0,10.0
979,32.633,10.0,4.0,74.0,189.081,469.0,1019.0,132.0,517.0,563.008,621.0,794.0,364.0,465.0,493.208,515.0,698.0,0.0,15.0,59.0863,118.0,382.0,288.0,276.111,14.1888,16.4727,11.9655,10.0,10.0
980,32.666,10.0,4.0,74.0,188.551,469.0,1019.0,119.0,517.0,562.732,620.0,755.0,342.0,465.0,492.632,514.0,754.0,0.0,15.0,58.9403,118.0,396.0,289.0,276.719,16.4341,16.6717,12.0385,10.0,10.0
981,32.699,10.0,4.0,74.0,189.704,471.0,1019.0,114.0,517.0,562.875,621.0,760.0,362.0,464.0,492.553,514.0,778.0,0.0,15.0,59.1744,118.0,400.0,289.0,277.257,14.3715,16.5528,12.1618,10.0,10.0
982,32.733,10.0,4.0,75.0,188.724,468.0,1019.0,91.0,516.0,562.338,621.0,748.0,359.0,464.0,492.527,514.0,782.0,0.0,15.0,59.0814,118.0,427.0,289.0,276.523,19.5377,17.0567,12.4784,10.0,10.0
983,32.766,10.0,4.0,74.0,188.412,467.0,1019.0,119.0,517.0,562.54,621.0,748.0,340.0,464.0,492.694,514.0,759.0,0.0,15.0,59.0292,118.0,399.0,289.0,276.893,20.0399,17.1612,12.3701,10.0,10.0
984,32.799,10.0,4.0,74.0,188.948,469.0,1019.0,145.0,517.0,562.32,621.0,763.0,370.0,465.0,493.022,515.0,794.0,0.0,14.0,58.618,118.0,370.0,288.0,276.614,13.9787,16.5994,12.2091,10.0,10.0
985,32.833,10.0,4.0,74.0,188.476,469.0,1019.0,90.0,517.0,562.586,621.0,749.0,365.0,464.0,492.903,515.0,803.0,0.0,14.0,58.9965,119.0,423.0,288.0,276.208,17.3286,16.6776,12.1208,10.0,10.0
986,32.866,10.0,4.0,75.0,189.189,470.0,1019.0,124.0,517.0,562.532,621.0,768.0,364.0,464.0,492.929,515.0,760.0,0.0,14.0,58.9973,119.0,392.0,288.0,275.834,15.8079,16.7038,12.0686,10.0,10.0
987,32.9,10.0,4.0,73.0,187.445,468.0,1019.0,100.0,516.0,562.396,621.0,756.0,358.0,464.0,492.702,514.0,696.0,0.0,14.0,58.9716,119.0,414.0,289.0,276.475,17.3679,16.6331,12.1461,10.0,10.0
988,32.933,10.0,4.0,74.0,188.654,469.0,1019.0,118.0,516.0,562.519,621.0,755.0,366.0,465.0,492.865,514.0,679.0,0.0,14.0,58.9656,119.0,406.0,288.0,276.274,16.5604,16.6834,12.1228,10.0,10.0
989,32.966,10.0,4.0,73.0,188.146,469.0,1019.0,118.0,517.0,562.849,621.0,763.0,364.0,464.0,492.854,515.0,794.0,0.0,14.0,59.168,119.0,398.0,288.0,276.576,14.6653,16.9296,12.2891,10.0,10.0
990,33.0,10.0,4.0,74.0,188.267,468.0,1019.0,96.0,517.0,562.662,621.0,737.0,359.0,463.0,492.384,514.0,685.0,0.0,14.0,59.0818,119.0,421.0,289.0,277.068,17.6286,16.7169,12.252,10.0,10.0
991,33.033,10.0,4.0,74.0,189.119,470.0,1019.0,96.0,517.0,562.732,621.0,760.0,351.0,464.0,492.8,514.0,641.0,0.0,14.0,59.0421,119.0,426.0,288.0,276.67,15.2982,16.6807,12.1522,10.0,10.0
992,33.066,10.0,4.0,72.0,187.435,468.0,1019.0,107.0,517.0,562.547,621.0,760.0,329.0,464.0,492.681,514.0,638.0,0.0,14.0,58.6948,118.0,411.0,289.0,277.134,21.6239,17.0474,12.1434,10.0,10.0
993,33.1,10.0,4.0,72.0,187.362,467.0,1019.0,134.0,517.0,562.314,621.0,773.0,355.0,465.0,493.035,515.0,654.0,0.0,14.0,58.5397,118.0,381.0,288.0,276.317,19.6149,16.8902,12.2501,10.0,10.0
994,33.133,10.0,4.0,72.0,187.391,468.0,1019.0,92.0,517.0,562.486,621.0,765.0,360.0,465.0,493.052,515.0,655.0,0.0,14.0,58.5048,118.0,424.0,288.0,276.578,14.1735,16.687,12.1219,10.0,10.0
995,33.166,10.0,4.0,73.0,188.18,469.0,1019.0,102.0,516.0,562.799,621.0,761.0,360.0,464.0,492.63,514.0,648.0,0.0,14.0,59.1031,119.0,415.0,289.0,276.731,16.9681,16.6404,12.0525,10.0,10.0
996,33.2,10.0,4.0,74.0,189.216,471.0,1019.0,107.0,517.0,562.783,621.0,759.0,360.0,464.0,492.862,514.0,648.0,0.0,14.0,58.8643,119.0,411.0,288.0,276.512,15.8266,16.8266,12.2103,10.0,10.0
997,33.233,10.0,4.0,73.0,188.197,469.0,1019.0,97.0,517.0,562.392,621.0,756.0,352.0,464.0,492.969,515.0,652.0,0.0,14.0,58.6309,118.0,419.0,288.0,276.104,16.5482,16.7487,12.3424,10.0,10.0
998,33.267,10.0,4.0,72.0,187.16,467.0,1019.0,79.0,516.0,562.744,622.0,768.0,340.0,464.0,492.986,514.0,646.0,0.0,14.0,58.8236,119.0,438.0,288.0,276.287,16.061,16.6188,12.1887,10.0,10.0
999,33.3,10.0,4.0,73.0,188.047,468.0,1019.0,107.0,517.0,562.675,621.0,758.0,364.0,465.0,493.117,515.0,659.0,0.0,14.0,58.7958,119.0,413.0,288.0,275.921,13.9383,16.5067,12.1269,10.0,10.0
1000,33.333,10.0,4.0,73.0,188.421,470.0,1019.0,134.0,517.0,562.622,621.0,760.0,358.0,464.0,492.655,514.0,678.0,0.0,14.0,58.7745,119.0,383.0,289.0,276.952,15.7355,16.6034,12.0868,10.0,10.0
1001,33.367,10.0,4.0,73.0,189.059,472.0,1019.0,107.0,517.0,562.666,621.0,762.0,369.0,464.0,492.947,515.0,655.0,0.0,14.0,58.8995,119.0,407.0,288.0,276.29,14.3039,16.861,12.0755,10.0,10.0
1002,33.4,10.0,4.0,73.0,188.494,471.0,1019.0,86.0,517.0,563.092,622.0,746.0,348.0,463.0,492.574,514.0,650.0,0.0,14.0,59.2941,120.0,433.0,288.0,277.004,17.1013,16.8535,12.2253,10.0,10.0
1003,33.433,10.0,4.0,73.0,188.694,470.0,1019.0,86.0,517.0,562.868,622.0,775.0,359.0,464.0,493.046,515.0,674.0,0.0,14.0,59.1544,119.0,432.0,288.0,275.851,15.5996,16.6087,12.2493,10.0,10.0
1004,33.467,10.0,4.0,74.0,189.526,472.0,1019.0,126.0,517.0,562.637,621.0,783.0,361.0,464.0,493.13,515.0,658.0,0.0,14.0,58.7537,119.0,392.0,288.0,275.929,13.984,16.6817,12.1329,10.0,10.0
1005,33.5,10.0,4.0,74.0,189.631,472.0,1019.0,114.0,517.0,562.751,621.0,772.0,355.0,464.0,492.918,514.0,679.0,0.0,14.0,59.0331,119.0,399.0,288.0,276.372,15.6416,16.6259,12.0785,10.0,10.0
1006,33.534,10.0,4.0,74.0,189.908,473.0,1019.0,96.0,517.0,563.092,622.0,766.0,366.0,464.0,493.462,515.0,640.0,0.0,14.0,59.0623,119.0,422.0,288.0,276.152,14.4572,16.7088,12.0967,10.0,10.0
1007,33.567,10.0,4.0,73.0,188.517,470.0,1019.0,106.0,516.0,562.773,622.0,789.0,354.0,464.0,493.231,515.0,651.0,0.0,14.0,59.0009,120.0,408.0,288.0,275.393,17.487,17.0171,12.24,10.0,10.0
1008,33.6,10.0,4.0,74.0,189.019,470.0,1019.0,118.0,516.0,562.1,621.0,749.0,366.0,465.0,493.591,515.0,658.0,0.0,13.0,58.2725,118.0,412.0,288.0,275.069,18.4585,17.1841,12.2914,10.0,10.0
1009,33.634,10.0,4.0,74.0,189.279,471.0,1019.0,114.0,516.0,562.17,621.0,760.0,372.0,465.0,493.561,515.0,732.0,0.0,14.0,58.4372,118.0,401.0,287.0,275.054,14.7249,16.8501,12.0793,10.0,10.0
1010,33.667,10.0,4.0,74.0,189.179,471.0,1019.0,93.0,517.0,562.053,620.0,767.0,359.0,464.0,493.288,515.0,713.0,0.0,14.0,58.2312,118.0,431.0,288.0,276.118,17.4071,16.6751,12.0761,10.0,10.0
1011,33.7,10.0,4.0,74.0,189.545,472.0,1019.0,118.0,516.0,562.432,622.0,754.0,349.0,465.0,493.559,515.0,740.0,0.0,14.0,58.6103,119.0,398.0,288.0,275.224,14.9805,16.5903,12.1984,10.0,10.0
1012,33.734,10.0,4.0,74.0,189.166,471.0,1019.0,132.0,516.0,562.415,622.0,764.0,372.0,465.0,493.522,515.0,654.0,0.0,14.0,58.4998,119.0,387.0,288.0,275.46,17.385,16.844,12.1236,10.0,10.0
1013,33.767,10.0,4.0,74.0,188.716,470.0,1019.0,105.0,516.0,562.751,622.0,779.0,362.0,465.0,493.469,515.0,637.0,0.0,14.0,58.8759,119.0,408.0,288.0,275.539,16.9288,16.8763,12.1509,10.0,10.0
1014,33.8,10.0,4.0,74.0,189.282,471.0,1019.0,119.0,517.0,562.68,622.0,764.0,362.0,464.0,493.439,515.0,672.0,0.0,14.0,58.7621,119.0,397.0,288.0,275.498,15.1407,16.9074,12.0906,10.0,10.0
1015,33.834,10.0,4.0,73.0,188.508,470.0,1019.0,101.0,516.0,562.286,621.0,748.0,360.0,464.0,493.154,515.0,661.0,0.0,14.0,58.6287,119.0,416.0,288.0,275.831,16.625,16.9229,12.0681,10.0,10.0
1016,33.867,10.0,4.0,74.0,189.701,473.0,1019.0,119.0,516.0,562.382,621.0,775.0,368.0,464.0,493.315,515.0,656.0,0.0,14.0,58.5796,119.0,396.0,288.0,275.521,14.695,16.8387,12.2174,10.0,10.0
1017,33.901,10.0,4.0,73.0,188.415,470.0,1019.0,114.0,516.0,562.446,621.0,757.0,365.0,464.0,493.185,515.0,646.0,0.0,14.0,58.8042,119.0,400.0,288.0,275.544,19.175,16.9184,12.2761,10.0,10.0
1018,33.934,10.0,4.0,73.0,187.926,469.0,1019.0,100.0,516.0,562.355,621.0,790.0,358.0,464.0,493.292,515.0,641.0,0.0,14.0,58.471,119.0,415.0,288.0,275.828,21.1918,17.1376,12.2494,10.0,10.0
1019,33.967,10.0,4.0,73.0,188.741,471.0,1019.0,102.0,516.0,562.513,622.0,737.0,345.0,465.0,493.508,515.0,632.0,0.0,14.0,58.7334,119.0,413.0,288.0,275.344,15.1134,16.6067,12.0664,10.0,10.0
1020,34.001,10.0,4.0,74.0,189.181,471.0,1019.0,118.0,516.0,562.211,621.0,750.0,368.0,464.0,493.059,515.0,621.0,0.0,14.0,58.5753,119.0,398.0,288.0,275.804,16.7486,16.561,12.0215,10.0,10.0
1021,34.034,10.0,4.0,75.0,190.216,472.0,1019.0,122.0,516.0,562.258,621.0,748.0,364.0,464.0,493.461,515.0,645.0,0.0,14.0,58.5782,119.0,392.0,288.0,275.069,14.0917,16.445,12.0661,10.0,10.0
1022,34.067,10.0,4.0,73.0,188.753,471.0,1019.0,64.0,516.0,562.043,621.0,762.0,361.0,464.0,492.96,514.0,635.0,0.0,14.0,58.431,119.0,451.0,288.0,275.623,15.8414,16.6419,12.1436,10.0,10.0
1023,34.101,10.0,4.0,73.0,189.345,472.0,1019.0,102.0,516.0,562.325,621.0,797.0,363.0,464.0,493.049,515.0,626.0,0.0,14.0,58.7684,119.0,411.0,288.0,275.117,16.1751,16.871,12.1841,10.0,10.0
1024,34.134,10.0,4.0,73.0,189.24,472.0,1019.0,124.0,516.0,562.721,622.0,779.0,362.0,464.0,493.095,515.0,637.0,0.0,14.0,59.1279,120.0,391.0,288.0,275.525,14.2911,16.8499,12.1561,10.0,10.0
1025,34.167,10.0,4.0,73.0,188.642,471.0,1019.0,124.0,516.0,562.71,622.0,782.0,351.0,463.0,492.552,514.0,638.0,0.0,14.0,59.2894,120.0,389.0,289.0,276.269,15.6567,17.0249,12.2104,10.0,10.0
1026,34.201,10.0,4.0,73.0,188.451,470.0,1019.0,86.0,516.0,563.063,622.0,760.0,326.0,463.0,492.781,514.0,644.0,0.0,14.0,59.4765,120.0,428.0,288.0,275.831,14.1776,16.8165,12.0365,10.0,10.0
1027,34.234,10.0,4.0,73.0,187.932,469.0,1019.0,108.0,517.0,562.955,622.0,747.0,344.0,463.0,492.726,514.0,684.0,0.0,14.0,59.3797,120.0,409.0,288.0,276.404,17.2403,16.6211,12.1849,10.0,10.0
1028,34.268,10.0,4.0,73.0,188.032,469.0,1019.0,92.0,516.0,562.85,622.0,761.0,365.0,463.0,492.619,514.0,646.0,0.0,14.0,59.3312,120.0,426.0,288.0,276.359,19.7129,16.6697,12.1477,10.0,10.0
1029,34.301,10.0,4.0,73.0,188.442,471.0,1019.0,102.0,517.0,562.822,622.0,763.0,361.0,462.0,492.594,514.0,654.0,0.0,14.0,59.4741,121.0,410.0,289.0,275.968,14.2783,16.6626,12.1829,10.0,10.0
1030,34.334,10.0,4.0,73.0,187.733,470.0,1019.0,82.0,517.0,562.875,622.0,766.0,365.0,462.0,492.157,514.0,692.0,0.0,14.0,59.5309,120.0,434.0,289.0,276.994,15.4839,16.4599,12.137,10.0,10.0
1031,34.368,10.0,4.0,72.0,188.094,471.0,1019.0,107.0,517.0,562.84,622.0,762.0,347.0,463.0,492.355,514.0,691.0,0.0,14.0,59.4566,120.0,407.0,289.0,276.724,13.7179,16.615,11.9596,10.0,10.0
1032,34.401,10.0,4.0,72.0,186.8,469.0,1019.0,128.0,516.0,562.909,623.0,770.0,348.0,462.0,491.866,514.0,663.0,0.0,14.0,59.6733,121.0,389.0,289.0,277.065,16.5272,16.6763,12.0458,10.0,10.0
1033,34.434,10.0,4.0,72.0,187.195,470.0,1019.0,95.0,516.0,562.601,622.0,752.0,344.0,462.0,492.022,514.0,729.0,0.0,14.0,59.4439,121.0,419.0,289.0,276.79,15.8144,16.7234,12.0869,10.0,10.0
1034,34.468,10.0,4.0,73.0,188.054,471.0,1019.0,111.0,516.0,562.9,623.0,737.0,361.0,462.0,492.212,514.0,646.0,0.0,14.0,59.5572,121.0,405.0,289.0,276.522,14.2924,16.3657,12.0054,10.0,10.0
1035,34.501,10.0,4.0,73.0,187.745,470.0,1019.0,114.0,516.0,562.521,622.0,766.0,366.0,462.0,491.892,513.0,680.0,0.0,14.0,59.4514,121.0,402.0,289.0,277.085,16.1729,16.5393,11.9689,10.0,10.0
1036,34.535,10.0,4.0,73.0,187.542,470.0,1019.0,106.0,516.0,562.613,621.0,776.0,366.0,462.0,492.227,514.0,749.0,0.0,14.0,59.3754,120.0,408.0,289.0,276.499,14.7245,16.6827,12.131,10.0,10.0
1037,34.568,10.0,4.0,72.0,186.89,468.0,1019.0,118.0,516.0,562.915,623.0,771.0,360.0,462.0,491.948,514.0,779.0,0.0,14.0,59.8272,121.0,396.0,289.0,276.759,17.0698,16.684,12.1447,10.0,10.0
1038,34.601,10.0,4.0,73.0,187.591,468.0,1019.0,110.0,516.0,563.064,622.0,752.0,358.0,462.0,491.981,514.0,804.0,0.0,14.0,59.7768,121.0,409.0,289.0,277.082,16.1899,16.6537,12.0915,10.0,10.0
1039,34.635,10.0,4.0,73.0,187.411,469.0,1019.0,110.0,516.0,562.825,622.0,776.0,360.0,462.0,492.316,514.0,821.0,0.0,14.0,59.6681,121.0,405.0,289.0,276.645,14.059,16.5677,12.1377,10.0,10.0
1040,34.668,10.0,4.0,73.0,187.54,469.0,1019.0,98.0,517.0,563.425,623.0,765.0,362.0,462.0,491.938,514.0,800.0,0.0,15.0,60.2564,121.0,416.0,289.0,276.609,16.4309,16.876,12.2167,10.0,10.0
1041,34.701,10.0,4.0,73.0,187.647,471.0,1019.0,132.0,517.0,563.259,623.0,778.0,342.0,462.0,492.289,514.0,789.0,0.0,14.0,60.1359,121.0,382.0,289.0,276.2,14.3888,16.6434,12.2219,10.0,10.0
1042,34.735,10.0,4.0,74.0,188.53,471.0,1019.0,92.0,516.0,562.52,622.0,783.0,362.0,462.0,492.154,514.0,660.0,0.0,14.0,59.5365,121.0,424.0,289.0,276.46,17.7428,16.8307,12.2511,10.0,10.0
1043,34.768,10.0,4.0,73.0,188.19,471.0,1019.0,89.0,516.0,562.587,622.0,762.0,355.0,462.0,492.17,514.0,817.0,0.0,14.0,59.5734,121.0,425.0,289.0,276.507,17.3407,16.8164,12.2197,10.0,10.0
